token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
19705,LIQUIDSBI-EQ,LIQUIDSBI,,-1.000000,1,,NSE,1.000000
24374,LIQUIDSHRI-EQ,LIQUIDSHRI,,-1.000000,1,,NSE,1.000000
17801,LLOYDSENGG-EQ,LLOYDSENGG,,-1.000000,1,,NSE,1.000000
17313,LLOYDSME-EQ,LLOYDSME,,-1.000000,1,,NSE,5.000000
3220,LODHA-EQ,LODHA,,-1.000000,1,,NSE,5.000000
13436,LOKESHMACH-EQ,LOKESHMACH,,-1.000000,1,,NSE,5.000000
18232,LORDSCHLO-EQ,LORDSCHLO,,-1.000000,1,,NSE,1.000000
16807,LOTUSEYE-EQ,LOTUSEYE,,-1.000000,1,,NSE,1.000000
22415,LOVABLE-EQ,LOVABLE,,-1.000000,1,,NSE,1.000000
14786,LOWVOL-EQ,LOWVOL,,-1.000000,1,,NSE,1.000000
8632,LOWVOL1-EQ,LOWVOL1,,-1.000000,1,,NSE,1.000000
21254,LOWVOLIETF-EQ,LOWVOLIETF,,-1.000000,1,,NSE,1.000000
10590,LOYALTEX-EQ,LOYALTEX,,-1.000000,1,,NSE,5.000000
11483,LT-EQ,LT,,-1.000000,1,,NSE,5.000000
24948,LTF-EQ,LTF,,-1.000000,1,,NSE,1.000000
13816,LTFOODS-EQ,LTFOODS,,-1.000000,1,,NSE,5.000000
17700,LTGILTBEES-EQ,LTGILTBEES,,-1.000000,1,,NSE,1.000000
17818,LTIM-EQ,LTIM,,-1.000000,1,,NSE,5.000000
18564,LTTS-EQ,LTTS,,-1.000000,1,,NSE,5.000000
2018,LUMAXIND-EQ,LUMAXIND,,-1.000000,1,,NSE,5.000000
14014,LUMAXTECH-EQ,LUMAXTECH,,-1.000000,1,,NSE,5.000000
10440,LUPIN-EQ,LUPIN,,-1.000000,1,,NSE,5.000000
11301,LUXIND-EQ,LUXIND,,-1.000000,1,,NSE,5.000000
2841,LXCHEM-EQ,LXCHEM,,-1.000000,1,,NSE,5.000000
2028,LYKALABS-EQ,LYKALABS,,-1.000000,1,,NSE,1.000000
31468,LYPSAGEMS-EQ,LYPSAGEMS,,-1.000000,1,,NSE,1.000000
2031,M&M-EQ,M&M,,-1.000000,1,,NSE,5.000000
13285,M&MFIN-EQ,M&MFIN,,-1.000000,1,,NSE,5.000000
15017,MAANALU-EQ,MAANALU,,-1.000000,1,,NSE,1.000000
15151,MADHAV-EQ,MADHAV,,-1.000000,1,,NSE,1.000000
4911,MADRASFERT-EQ,MADRASFERT,,-1.000000,1,,NSE,1.000000
3507,MAFANG-EQ,MAFANG,,-1.000000,1,,NSE,1.000000
21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1.000000,1,,NSE,5.000000
14957,MAGNUM-EQ,MAGNUM,,-1.000000,1,,NSE,1.000000
11377,MAHABANK-EQ,MAHABANK,,-1.000000,1,,NSE,1.000000
5239,MAHAPEXLTD-EQ,MAHAPEXLTD,,-1.000000,1,,NSE,1.000000
17527,MAHASTEEL-EQ,MAHASTEEL,,-1.000000,1,,NSE,1.000000
9576,MAHESHWARI-EQ,MAHESHWARI,,-1.000000,1,,NSE,1.000000
7074,MAHKTECH-EQ,MAHKTECH,,-1.000000,1,,NSE,1.000000
8050,MAHLIFE-EQ,MAHLIFE,,-1.000000,1,,NSE,5.000000
385,MAHLOG-EQ,MAHLOG,,-1.000000,1,,NSE,5.000000
2085,MAHSCOOTER-EQ,MAHSCOOTER,,-1.000000,1,,NSE,5.000000
2088,MAHSEAMLES-EQ,MAHSEAMLES,,-1.000000,1,,NSE,5.000000
24538,MAITHANALL-EQ,MAITHANALL,,-1.000000,1,,NSE,5.000000
7979,MAKEINDIA-EQ,MAKEINDIA,,-1.000000,1,,NSE,1.000000
7965,MALLCOM-EQ,MALLCOM,,-1.000000,1,,NSE,5.000000
13352,MALUPAPER-EQ,MALUPAPER,,-1.000000,1,,NSE,1.000000
15199,MANAKSIA-EQ,MANAKSIA,,-1.000000,1,,NSE,1.000000
7463,MANAKSTEEL-EQ,MANAKSTEEL,,-1.000000,1,,NSE,1.000000
13796,MANALIPETC-EQ,MANALIPETC,,-1.000000,1,,NSE,1.000000
19061,MANAPPURAM-EQ,MANAPPURAM,,-1.000000,1,,NSE,1.000000
11817,MANGALAM-EQ,MANGALAM,,-1.000000,1,,NSE,1.000000
15007,MANGCHEFER-EQ,MANGCHEFER,,-1.000000,1,,NSE,1.000000
2106,MANGLMCEM-EQ,MANGLMCEM,,-1.000000,1,,NSE,5.000000
11884,MANINDS-EQ,MANINDS,,-1.000000,1,,NSE,5.000000
18226,MANINFRA-EQ,MANINFRA,,-1.000000,1,,NSE,1.000000
15380,MANKIND-EQ,MANKIND,,-1.000000,1,,NSE,5.000000
13753,MANOMAY-EQ,MANOMAY,,-1.000000,1,,NSE,5.000000
10227,MANORAMA-EQ,MANORAMA,,-1.000000,1,,NSE,5.000000
6422,MANORG-EQ,MANORG,,-1.000000,1,,NSE,5.000000
13572,MANUGRAPH-EQ,MANUGRAPH,,-1.000000,1,,NSE,1.000000
8167,MANYAVAR-EQ,MANYAVAR,,-1.000000,1,,NSE,5.000000
7227,MAPMYINDIA-EQ,MAPMYINDIA,,-1.000000,1,,NSE,5.000000
2112,MARALOVER-EQ,MARALOVER,,-1.000000,1,,NSE,1.000000
18659,MARATHON-EQ,MARATHON,,-1.000000,1,,NSE,5.000000
4067,MARICO-EQ,MARICO,,-1.000000,1,,NSE,5.000000
10579,MARKSANS-EQ,MARKSANS,,-1.000000,1,,NSE,1.000000
10999,MARUTI-EQ,MARUTI,,-1.000000,1,,NSE,5.000000
199,MASFIN-EQ,MASFIN,,-1.000000,1,,NSE,5.000000
5782,MASPTOP50-EQ,MASPTOP50,,-1.000000,1,,NSE,1.000000
2124,MASTEK-EQ,MASTEK,,-1.000000,1,,NSE,5.000000
21726,MATRIMONY-EQ,MATRIMONY,,-1.000000,1,,NSE,5.000000
17022,MAWANASUG-EQ,MAWANASUG,,-1.000000,1,,NSE,1.000000
19646,MAXESTATES-EQ,MAXESTATES,,-1.000000,1,,NSE,5.000000
22377,MAXHEALTH-EQ,MAXHEALTH,,-1.000000,1,,NSE,5.000000
22428,MAXIND-EQ,MAXIND,,-1.000000,1,,NSE,5.000000
28906,MAYURUNIQ-EQ,MAYURUNIQ,,-1.000000,1,,NSE,5.000000
18866,MAZDA-EQ,MAZDA,,-1.000000,1,,NSE,5.000000
509,MAZDOCK-EQ,MAZDOCK,,-1.000000,1,,NSE,5.000000
12686,MBAPL-EQ,MBAPL,,-1.000000,1,,NSE,1.000000
13683,MBECL-EQ,MBECL,,-1.000000,1,,NSE,1.000000
22360,MCL-EQ,MCL,,-1.000000,1,,NSE,1.000000
11943,MCLEODRUSS-EQ,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
31181,MCX-EQ,MCX,,-1.000000,1,,NSE,5.000000
11956,MEDANTA-EQ,MEDANTA,,-1.000000,1,,NSE,5.000000
21705,MEDIASSIST-EQ,MEDIASSIST,,-1.000000,1,,NSE,5.000000
6278,MEDICAMEQ-EQ,MEDICAMEQ,,-1.000000,1,,NSE,5.000000
7254,MEDPLUS-EQ,MEDPLUS,,-1.000000,1,,NSE,5.000000
14793,MEGASOFT-EQ,MEGASOFT,,-1.000000,1,,NSE,1.000000
8153,MEGASTAR-EQ,MEGASTAR,,-1.000000,1,,NSE,5.000000
6961,MENONBE-EQ,MENONBE,,-1.000000,1,,NSE,1.000000
7242,METROBRAND-EQ,METROBRAND,,-1.000000,1,,NSE,5.000000
9581,METROPOLIS-EQ,METROPOLIS,,-1.000000,1,,NSE,5.000000
2142,MFSL-EQ,MFSL,,-1.000000,1,,NSE,5.000000
17534,MGL-EQ,MGL,,-1.000000,1,,NSE,5.000000
7886,MHLXMIRU-EQ,MHLXMIRU,,-1.000000,1,,NSE,1.000000
17333,MHRIL-EQ,MHRIL,,-1.000000,1,,NSE,5.000000
8506,MID150BEES-EQ,MID150BEES,,-1.000000,1,,NSE,1.000000
24077,MID150CASE-EQ,MID150CASE,,-1.000000,1,,NSE,1.000000
8077,MIDCAP-EQ,MIDCAP,,-1.000000,1,,NSE,1.000000
8413,MIDCAPETF-EQ,MIDCAPETF,,-1.000000,1,,NSE,1.000000
17152,MIDCAPIETF-EQ,MIDCAPIETF,,-1.000000,1,,NSE,1.000000
2463,MIDHANI-EQ,MIDHANI,,-1.000000,1,,NSE,5.000000
7456,MIDQ50ADD-EQ,MIDQ50ADD,,-1.000000,1,,NSE,1.000000
17702,MIDSELIETF-EQ,MIDSELIETF,,-1.000000,1,,NSE,1.000000
23855,MIDSMALL-EQ,MIDSMALL,,-1.000000,1,,NSE,1.000000
25897,MINDACORP-EQ,MINDACORP,,-1.000000,1,,NSE,5.000000
18049,MINDTECK-EQ,MINDTECK,,-1.000000,1,,NSE,5.000000
2202,MIRCELECTR-EQ,MIRCELECTR,,-1.000000,1,,NSE,1.000000
4394,MIRZAINT-EQ,MIRZAINT,,-1.000000,1,,NSE,1.000000
8469,MITCON-EQ,MITCON,,-1.000000,1,,NSE,1.000000
18562,MITTAL-EQ,MITTAL,,-1.000000,1,,NSE,1.000000
13844,MMFL-EQ,MMFL,,-1.000000,1,,NSE,5.000000
16395,MMP-EQ,MMP,,-1.000000,1,,NSE,5.000000
17957,MMTC-EQ,MMTC,,-1.000000,1,,NSE,1.000000
10676,MNC-EQ,MNC,,-1.000000,1,,NSE,1.000000
2229,MODIRUBBER-EQ,MODIRUBBER,,-1.000000,1,,NSE,1.000000
3316,MODISONLTD-EQ,MODISONLTD,,-1.000000,1,,NSE,1.000000
1507,MOGSEC-EQ,MOGSEC,,-1.000000,1,,NSE,1.000000
10508,MOHEALTH-EQ,MOHEALTH,,-1.000000,1,,NSE,1.000000
20830,MOIL-EQ,MOIL,,-1.000000,1,,NSE,5.000000
3586,MOKSH-EQ,MOKSH,,-1.000000,1,,NSE,1.000000
5394,MOL-EQ,MOL,,-1.000000,1,,NSE,1.000000
17625,MOLDTECH-EQ,MOLDTECH,,-1.000000,1,,NSE,5.000000
6713,MOLDTKPAC-EQ,MOLDTKPAC,,-1.000000,1,,NSE,5.000000
8654,MOLOWVOL-EQ,MOLOWVOL,,-1.000000,1,,NSE,1.000000
21423,MOM100-EQ,MOM100,,-1.000000,1,,NSE,1.000000
10585,MOM30IETF-EQ,MOM30IETF,,-1.000000,1,,NSE,1.000000
19289,MOM50-EQ,MOM50,,-1.000000,1,,NSE,1.000000
10693,MOMENTUM-EQ,MOMENTUM,,-1.000000,1,,NSE,1.000000
8182,MOMOMENTUM-EQ,MOMOMENTUM,,-1.000000,1,,NSE,1.000000
22739,MON100-EQ,MON100,,-1.000000,1,,NSE,1.000000
7679,MONARCH-EQ,MONARCH,,-1.000000,1,,NSE,5.000000
19237,MONIFTY500-EQ,MONIFTY500,,-1.000000,1,,NSE,1.000000
7422,MONQ50-EQ,MONQ50,,-1.000000,1,,NSE,1.000000
5938,MONTECARLO-EQ,MONTECARLO,,-1.000000,1,,NSE,5.000000
10822,MOQUALITY-EQ,MOQUALITY,,-1.000000,1,,NSE,1.000000
23184,MOREALTY-EQ,MOREALTY,,-1.000000,1,,NSE,1.000000
2259,MOREPENLAB-EQ,MOREPENLAB,,-1.000000,1,,NSE,1.000000
23181,MOSMALL250-EQ,MOSMALL250,,-1.000000,1,,NSE,1.000000
4204,MOTHERSON-EQ,MOTHERSON,,-1.000000,1,,NSE,1.000000
14947,MOTILALOFS-EQ,MOTILALOFS,,-1.000000,1,,NSE,5.000000
20788,MOTISONS-EQ,MOTISONS,,-1.000000,1,,NSE,1.000000
2268,MOTOGENFIN-EQ,MOTOGENFIN,,-1.000000,1,,NSE,1.000000
10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
4503,MPHASIS-EQ,MPHASIS,,-1.000000,1,,NSE,5.000000
10578,MPSLTD-EQ,MPSLTD,,-1.000000,1,,NSE,5.000000
2277,MRF-EQ,MRF,,-1.000000,1,,NSE,5.000000
2283,MRPL-EQ,MRPL,,-1.000000,1,,NSE,1.000000
11919,MSPL-EQ,MSPL,,-1.000000,1,,NSE,1.000000
9356,MSTCLTD-EQ,MSTCLTD,,-1.000000,1,,NSE,5.000000
8596,MSUMI-EQ,MSUMI,,-1.000000,1,,NSE,1.000000
2709,MTARTECH-EQ,MTARTECH,,-1.000000,1,,NSE,5.000000
2294,MTNL-EQ,MTNL,,-1.000000,1,,NSE,1.000000
19783,MUFIN-EQ,MUFIN,,-1.000000,1,,NSE,1.000000
20878,MUFTI-EQ,MUFTI,,-1.000000,1,,NSE,1.000000
11325,MUKANDLTD-EQ,MUKANDLTD,,-1.000000,1,,NSE,1.000000
22980,MUKKA-EQ,MUKKA,,-1.000000,1,,NSE,1.000000
8687,MUKTAARTS-EQ,MUKTAARTS,,-1.000000,1,,NSE,1.000000
13511,MUNJALAU-EQ,MUNJALAU,,-1.000000,1,,NSE,1.000000
2307,MUNJALSHOW-EQ,MUNJALSHOW,,-1.000000,1,,NSE,1.000000
2313,MURUDCERA-EQ,MURUDCERA,,-1.000000,1,,NSE,1.000000
10415,MUTHOOTCAP-EQ,MUTHOOTCAP,,-1.000000,1,,NSE,5.000000
23650,MUTHOOTFIN-EQ,MUTHOOTFIN,,-1.000000,1,,NSE,5.000000
20831,MUTHOOTMF-EQ,MUTHOOTMF,,-1.000000,1,,NSE,1.000000
19015,MVGJL-EQ,MVGJL,,-1.000000,1,,NSE,1.000000
12848,N1NSETEST-EQ,N1NSETEST,,-1.000000,1,,NSE,5.000000
20425,NACLIND-EQ,NACLIND,,-1.000000,1,,NSE,1.000000
17295,NAGAFERT-EQ,NAGAFERT,,-1.000000,1,,NSE,1.000000
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1.000000,1,,NSE,1.000000
15360,NAHARCAP-EQ,NAHARCAP,,-1.000000,1,,NSE,5.000000
13106,NAHARINDUS-EQ,NAHARINDUS,,-1.000000,1,,NSE,1.000000
14445,NAHARPOLY-EQ,NAHARPOLY,,-1.000000,1,,NSE,5.000000
14440,NAHARSPING-EQ,NAHARSPING,,-1.000000,1,,NSE,5.000000
357,NAM-INDIA-EQ,NAM-INDIA,,-1.000000,1,,NSE,5.000000
3918,NATCOPHARM-EQ,NATCOPHARM,,-1.000000,1,,NSE,5.000000
6364,NATIONALUM-EQ,NATIONALUM,,-1.000000,1,,NSE,1.000000
13751,NAUKRI-EQ,NAUKRI,,-1.000000,1,,NSE,5.000000
4014,NAVA-EQ,NAVA,,-1.000000,1,,NSE,5.000000
14672,NAVINFLUOR-EQ,NAVINFLUOR,,-1.000000,1,,NSE,5.000000
18668,NAVINIFTY-EQ,NAVINIFTY,,-1.000000,1,,NSE,1.000000
10557,NAVKARCORP-EQ,NAVKARCORP,,-1.000000,1,,NSE,1.000000
2385,NAVNETEDUL-EQ,NAVNETEDUL,,-1.000000,1,,NSE,1.000000
2987,NAZARA-EQ,NAZARA,,-1.000000,1,,NSE,5.000000
31415,NBCC-EQ,NBCC,,-1.000000,1,,NSE,1.000000
2319,NCC-EQ,NCC,,-1.000000,1,,NSE,5.000000
14490,NCLIND-EQ,NCLIND,,-1.000000,1,,NSE,1.000000
31258,NDL-EQ,NDL,,-1.000000,1,,NSE,1.000000
14547,NDLVENTURE-EQ,NDLVENTURE,,-1.000000,1,,NSE,1.000000
22255,NDRAUTO-EQ,NDRAUTO,,-1.000000,1,,NSE,5.000000
11427,NDTV-EQ,NDTV,,-1.000000,1,,NSE,1.000000
11927,NECLIFE-EQ,NECLIFE,,-1.000000,1,,NSE,1.000000
14761,NELCAST-EQ,NELCAST,,-1.000000,1,,NSE,1.000000
2388,NELCO-EQ,NELCO,,-1.000000,1,,NSE,5.000000
9917,NEOGEN-EQ,NEOGEN,,-1.000000,1,,NSE,5.000000
15409,NESCO-EQ,NESCO,,-1.000000,1,,NSE,5.000000
17963,NESTLEIND-EQ,NESTLEIND,,-1.000000,1,,NSE,5.000000
7838,NETF-EQ,NETF,,-1.000000,1,,NSE,1.000000
17433,NETWEB-EQ,NETWEB,,-1.000000,1,,NSE,5.000000
14111,NETWORK18-EQ,NETWORK18,,-1.000000,1,,NSE,1.000000
2406,NEULANDLAB-EQ,NEULANDLAB,,-1.000000,1,,NSE,5.000000
1164,NEWGEN-EQ,NEWGEN,,-1.000000,1,,NSE,5.000000
17181,NEXT50-EQ,NEXT50,,-1.000000,1,,NSE,1.000000
4529,NEXT50IETF-EQ,NEXT50IETF,,-1.000000,1,,NSE,1.000000
9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1.000000,1,,NSE,1.000000
13925,NFL-EQ,NFL,,-1.000000,1,,NSE,1.000000
5401,NGIL-EQ,NGIL,,-1.000000,1,,NSE,1.000000
10277,NGLFINE-EQ,NGLFINE,,-1.000000,1,,NSE,5.000000
11840,NH-EQ,NH,,-1.000000,1,,NSE,5.000000
17400,NHPC-EQ,NHPC,,-1.000000,1,,NSE,1.000000
399,NIACL-EQ,NIACL,,-1.000000,1,,NSE,5.000000
29733,NIBL-EQ,NIBL,,-1.000000,1,,NSE,1.000000
29577,NIF100BEES-EQ,NIF100BEES,,-1.000000,1,,NSE,1.000000
30392,NIF100IETF-EQ,NIF100IETF,,-1.000000,1,,NSE,1.000000
22524,NIF10GETF-EQ,NIF10GETF,,-1.000000,1,,NSE,1.000000
22521,NIF5GETF-EQ,NIF5GETF,,-1.000000,1,,NSE,1.000000
22488,NIFITETF-EQ,NIFITETF,,-1.000000,1,,NSE,1.000000
18347,NIFMID150-EQ,NIFMID150,,-1.000000,1,,NSE,1.000000
18102,NIFTY1-EQ,NIFTY1,,-1.000000,1,,NSE,1.000000
7451,NIFTY50ADD-EQ,NIFTY50ADD,,-1.000000,1,,NSE,1.000000
10576,NIFTYBEES-EQ,NIFTYBEES,,-1.000000,1,,NSE,1.000000
21959,NIFTYBETF-EQ,NIFTYBETF,,-1.000000,1,,NSE,1.000000
6353,NIFTYETF-EQ,NIFTYETF,,-1.000000,1,,NSE,1.000000
29553,NIFTYIETF-EQ,NIFTYIETF,,-1.000000,1,,NSE,1.000000
10690,NIFTYQLITY-EQ,NIFTYQLITY,,-1.000000,1,,NSE,1.000000
11522,NIITLTD-EQ,NIITLTD,,-1.000000,1,,NSE,1.000000
17747,NIITMTS-EQ,NIITMTS,,-1.000000,1,,NSE,5.000000
9253,NILAINFRA-EQ,NILAINFRA,,-1.000000,1,,NSE,1.000000
2421,NILKAMAL-EQ,NILKAMAL,,-1.000000,1,,NSE,5.000000
14194,NINSYS-EQ,NINSYS,,-1.000000,1,,NSE,5.000000
6782,NIPPOBATRY-EQ,NIPPOBATRY,,-1.000000,1,,NSE,5.000000
255,NIRAJ-EQ,NIRAJ,,-1.000000,1,,NSE,1.000000
18840,NIRAJISPAT-EQ,NIRAJISPAT,,-1.000000,1,,NSE,1.000000
13300,NITCO-EQ,NITCO,,-1.000000,1,,NSE,1.000000
13175,NITINSPIN-EQ,NITINSPIN,,-1.000000,1,,NSE,5.000000
2439,NKIND-EQ,NKIND,,-1.000000,1,,NSE,1.000000
8585,NLCINDIA-EQ,NLCINDIA,,-1.000000,1,,NSE,5.000000
15332,NMDC-EQ,NMDC,,-1.000000,1,,NSE,1.000000
2442,NOCIL-EQ,NOCIL,,-1.000000,1,,NSE,5.000000
4160,NORBTEAEXP-EQ,NORBTEAEXP,,-1.000000,1,,NSE,1.000000
22477,NOVAAGRI-EQ,NOVAAGRI,,-1.000000,1,,NSE,1.000000
12978,NPBET-EQ,NPBET,,-1.000000,1,,NSE,1.000000
20314,NRAIL-EQ,NRAIL,,-1.000000,1,,NSE,5.000000
7553,NRBBEARING-EQ,NRBBEARING,,-1.000000,1,,NSE,5.000000
13675,NRL-EQ,NRL,,-1.000000,1,,NSE,1.000000
11239,NSIL-EQ,NSIL,,-1.000000,1,,NSE,5.000000
14180,NSLNISP-EQ,NSLNISP,,-1.000000,1,,NSE,1.000000
11630,NTPC-EQ,NTPC,,-1.000000,1,,NSE,5.000000
10791,NUCLEUS-EQ,NUCLEUS,,-1.000000,1,,NSE,5.000000
2350,NURECA-EQ,NURECA,,-1.000000,1,,NSE,5.000000
18721,NUVAMA-EQ,NUVAMA,,-1.000000,1,,NSE,5.000000
5426,NUVOCO-EQ,NUVOCO,,-1.000000,1,,NSE,5.000000
11457,NV20-EQ,NV20,,-1.000000,1,,NSE,1.000000
9847,NV20BEES-EQ,NV20BEES,,-1.000000,1,,NSE,1.000000
17475,NV20IETF-EQ,NV20IETF,,-1.000000,1,,NSE,1.000000
6545,NYKAA-EQ,NYKAA,,-1.000000,1,,NSE,1.000000
10768,OAL-EQ,OAL,,-1.000000,1,,NSE,5.000000
8797,OBCL-EQ,OBCL,,-1.000000,1,,NSE,1.000000
20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1.000000,1,,NSE,5.000000
10738,OFSS-EQ,OFSS,,-1.000000,1,,NSE,5.000000
17438,OIL-EQ,OIL,,-1.000000,1,,NSE,5.000000
24533,OILIETF-EQ,OILIETF,,-1.000000,1,,NSE,1.000000
10637,OLECTRA-EQ,OLECTRA,,-1.000000,1,,NSE,5.000000
9939,ONEPOINT-EQ,ONEPOINT,,-1.000000,1,,NSE,1.000000
2475,ONGC-EQ,ONGC,,-1.000000,1,,NSE,5.000000
15278,ONMOBILE-EQ,ONMOBILE,,-1.000000,1,,NSE,1.000000
2481,ONWARDTEC-EQ,ONWARDTEC,,-1.000000,1,,NSE,5.000000
21469,OPTIEMUS-EQ,OPTIEMUS,,-1.000000,1,,NSE,5.000000
31475,ORBTEXP-EQ,ORBTEXP,,-1.000000,1,,NSE,1.000000
926,ORCHPHARMA-EQ,ORCHPHARMA,,-1.000000,1,,NSE,5.000000
10159,ORICONENT-EQ,ORICONENT,,-1.000000,1,,NSE,1.000000
14346,ORIENTALTL-EQ,ORIENTALTL,,-1.000000,1,,NSE,1.000000
14278,ORIENTBELL-EQ,ORIENTBELL,,-1.000000,1,,NSE,5.000000
30089,ORIENTCEM-EQ,ORIENTCEM,,-1.000000,1,,NSE,5.000000
13111,ORIENTCER-EQ,ORIENTCER,,-1.000000,1,,NSE,1.000000
2972,ORIENTELEC-EQ,ORIENTELEC,,-1.000000,1,,NSE,5.000000
2493,ORIENTHOT-EQ,ORIENTHOT,,-1.000000,1,,NSE,1.000000
18208,ORIENTLTD-EQ,ORIENTLTD,,-1.000000,1,,NSE,1.000000
2496,ORIENTPPR-EQ,ORIENTPPR,,-1.000000,1,,NSE,1.000000
19931,ORISSAMINE-EQ,ORISSAMINE,,-1.000000,1,,NSE,5.000000
2979,ORTINLAB-EQ,ORTINLAB,,-1.000000,1,,NSE,1.000000
2514,OSWALAGRO-EQ,OSWALAGRO,,-1.000000,1,,NSE,1.000000
471,OSWALGREEN-EQ,OSWALGREEN,,-1.000000,1,,NSE,1.000000
14305,OSWALSEEDS-EQ,OSWALSEEDS,,-1.000000,1,,NSE,1.000000
14413,PAGEIND-EQ,PAGEIND,,-1.000000,1,,NSE,5.000000
25468,PAISALO-EQ,PAISALO,,-1.000000,1,,NSE,1.000000
17197,PAKKA-EQ,PAKKA,,-1.000000,1,,NSE,5.000000
21383,PALASHSECU-EQ,PALASHSECU,,-1.000000,1,,NSE,1.000000
4055,PANACEABIO-EQ,PANACEABIO,,-1.000000,1,,NSE,1.000000
25392,PANAMAPET-EQ,PANAMAPET,,-1.000000,1,,NSE,5.000000
5631,PAR-EQ,PAR,,-1.000000,1,,NSE,1.000000
13951,PARACABLES-EQ,PARACABLES,,-1.000000,1,,NSE,1.000000
9741,PARADEEP-EQ,PARADEEP,,-1.000000,1,,NSE,1.000000
17130,PARAGMILK-EQ,PARAGMILK,,-1.000000,1,,NSE,1.000000
22649,PARKHOTELS-EQ,PARKHOTELS,,-1.000000,1,,NSE,1.000000
13791,PARSVNATH-EQ,PARSVNATH,,-1.000000,1,,NSE,1.000000
6045,PASUPTAC-EQ,PASUPTAC,,-1.000000,1,,NSE,1.000000
17029,PATANJALI-EQ,PATANJALI,,-1.000000,1,,NSE,5.000000
11699,PATELENG-EQ,PATELENG,,-1.000000,1,,NSE,1.000000
15219,PATINTLOG-EQ,PATINTLOG,,-1.000000,1,,NSE,1.000000
16192,PAVNAIND-EQ,PAVNAIND,,-1.000000,1,,NSE,5.000000
6705,PAYTM-EQ,PAYTM,,-1.000000,1,,NSE,5.000000
2649,PCBL-EQ,PCBL,,-1.000000,1,,NSE,5.000000
29124,PCJEWELLER-EQ,PCJEWELLER,,-1.000000,1,,NSE,1.000000
15377,PDMJEPAPER-EQ,PDMJEPAPER,,-1.000000,1,,NSE,1.000000
5264,PDSL-EQ,PDSL,,-1.000000,1,,NSE,5.000000
2412,PEL-EQ,PEL,,-1.000000,1,,NSE,5.000000
20621,PENIND-EQ,PENIND,,-1.000000,1,,NSE,1.000000
2256,PENINLAND-EQ,PENINLAND,,-1.000000,1,,NSE,1.000000
18365,PERSISTENT-EQ,PERSISTENT,,-1.000000,1,,NSE,5.000000
11351,PETRONET-EQ,PETRONET,,-1.000000,1,,NSE,5.000000
14299,PFC-EQ,PFC,,-1.000000,1,,NSE,5.000000
2643,PFIZER-EQ,PFIZER,,-1.000000,1,,NSE,5.000000
22602,PFS-EQ,PFS,,-1.000000,1,,NSE,1.000000
25358,PGEL-EQ,PGEL,,-1.000000,1,,NSE,5.000000
2535,PGHH-EQ,PGHH,,-1.000000,1,,NSE,5.000000
940,PGHL-EQ,PGHL,,-1.000000,1,,NSE,5.000000
14260,PGIL-EQ,PGIL,,-1.000000,1,,NSE,5.000000
4973,PHARMABEES-EQ,PHARMABEES,,-1.000000,1,,NSE,1.000000
14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,5.000000
2664,PIDILITIND-EQ,PIDILITIND,,-1.000000,1,,NSE,5.000000
24184,PIIND-EQ,PIIND,,-1.000000,1,,NSE,5.000000
11445,PILANIINVS-EQ,PILANIINVS,,-1.000000,1,,NSE,5.000000
30835,PILITA-EQ,PILITA,,-1.000000,1,,NSE,1.000000
13463,PIONEEREMB-EQ,PIONEEREMB,,-1.000000,1,,NSE,1.000000
14134,PITTIENG-EQ,PITTIENG,,-1.000000,1,,NSE,5.000000
9087,PIXTRANS-EQ,PIXTRANS,,-1.000000,1,,NSE,5.000000
13920,PLASTIBLEN-EQ,PLASTIBLEN,,-1.000000,1,,NSE,5.000000
22930,PLATIND-EQ,PLATIND,,-1.000000,1,,NSE,5.000000
19458,PLAZACABLE-EQ,PLAZACABLE,,-1.000000,1,,NSE,1.000000
10666,PNB-EQ,PNB,,-1.000000,1,,NSE,1.000000
8736,PNBGILTS-EQ,PNBGILTS,,-1.000000,1,,NSE,1.000000
18908,PNBHOUSING-EQ,PNBHOUSING,,-1.000000,1,,NSE,5.000000
9342,PNC-EQ,PNC,,-1.000000,1,,NSE,1.000000
9385,PNCINFRA-EQ,PNCINFRA,,-1.000000,1,,NSE,5.000000
14385,POCL-EQ,POCL,,-1.000000,1,,NSE,5.000000
19036,PODDARMENT-EQ,PODDARMENT,,-1.000000,1,,NSE,5.000000
17651,POKARNA-EQ,POKARNA,,-1.000000,1,,NSE,5.000000
6656,POLICYBZR-EQ,POLICYBZR,,-1.000000,1,,NSE,5.000000
9590,POLYCAB-EQ,POLYCAB,,-1.000000,1,,NSE,5.000000
25718,POLYMED-EQ,POLYMED,,-1.000000,1,,NSE,5.000000
2687,POLYPLEX-EQ,POLYPLEX,,-1.000000,1,,NSE,5.000000
10661,PONNIERODE-EQ,PONNIERODE,,-1.000000,1,,NSE,5.000000
11403,POONAWALLA-EQ,POONAWALLA,,-1.000000,1,,NSE,5.000000
